,,,0
野菜類,（えんどう類）さやえんどう若ざやゆで,Calorie_cal,34
野菜類,（えんどう類）スナップえんどう若ざや生,Calorie_cal,43
野菜類,（えんどう類）グリンピース生,Calorie_cal,93
野菜類,（えんどう類）グリンピースゆで,Calorie_cal,110
野菜類,（えんどう類）グリンピース冷凍,Calorie_cal,98
野菜類,（えんどう類）グリンピース水煮缶詰,Calorie_cal,98
野菜類,おおさかしろな葉生,Calorie_cal,13
野菜類,おおさかしろな葉ゆで,Calorie_cal,17
野菜類,おおさかしろな塩漬,Calorie_cal,22
野菜類,おかひじき茎葉生,Calorie_cal,17
野菜類,おかひじき茎葉ゆで,Calorie_cal,17
野菜類,オクラ果実生,Calorie_cal,30
野菜類,オクラ果実ゆで,Calorie_cal,33
野菜類,かぶ葉生,Calorie_cal,20
野菜類,かぶ葉ゆで,Calorie_cal,22
野菜類,かぶ根皮つき生,Calorie_cal,20
野菜類,かぶ根皮つきゆで,Calorie_cal,21
野菜類,かぶ根皮むき生,Calorie_cal,21
野菜類,かぶ根皮むきゆで,Calorie_cal,22
野菜類,かぶ漬物塩漬葉,Calorie_cal,29
野菜類,かぶ漬物塩漬根皮つき,Calorie_cal,23
野菜類,かぶ漬物塩漬根皮むき,Calorie_cal,21
野菜類,かぶ漬物ぬかみそ漬葉,Calorie_cal,34
野菜類,かぶ漬物ぬかみそ漬根皮つき,Calorie_cal,28
野菜類,かぶ漬物ぬかみそ漬根皮むき,Calorie_cal,31
野菜類,（かぼちゃ類）日本かぼちゃ果実生,Calorie_cal,49
野菜類,（かぼちゃ類）日本かぼちゃ果実ゆで,Calorie_cal,60
野菜類,（かぼちゃ類）西洋かぼちゃ果実生,Calorie_cal,91
野菜類,（かぼちゃ類）西洋かぼちゃ果実ゆで,Calorie_cal,93
野菜類,（かぼちゃ類）西洋かぼちゃ果実焼き,Calorie_cal,122
野菜類,（かぼちゃ類）西洋かぼちゃ果実冷凍,Calorie_cal,83
野菜類,（かぼちゃ類）そうめんかぼちゃ果実生,Calorie_cal,24
野菜類,からしな葉生,Calorie_cal,26
野菜類,からしな塩漬,Calorie_cal,36
野菜類,カリフラワー花序生,Calorie_cal,27
野菜類,カリフラワー花序ゆで,Calorie_cal,26
野菜類,かんぴょう乾,Calorie_cal,260
野菜類,かんぴょうゆで,Calorie_cal,28
野菜類,きく花びら生,Calorie_cal,27
野菜類,きく花びらゆで,Calorie_cal,23
野菜類,きく菊のり,Calorie_cal,292
野菜類,（キャベツ類）キャベツ結球葉生,Calorie_cal,23
野菜類,（キャベツ類）キャベツ結球葉ゆで,Calorie_cal,20
野菜類,（キャベツ類）キャベツ結球葉油いため,Calorie_cal,81
野菜類,（キャベツ類）グリーンボール結球葉生,Calorie_cal,20
野菜類,（キャベツ類）レッドキャベツ結球葉生,Calorie_cal,30
野菜類,きゅうり果実生,Calorie_cal,14
野菜類,きゅうり漬物塩漬,Calorie_cal,16
野菜類,きゅうり漬物しょうゆ漬,Calorie_cal,50
野菜類,きゅうり漬物ぬかみそ漬,Calorie_cal,27
野菜類,きゅうり漬物ピクルススイート型,Calorie_cal,67
野菜類,きゅうり漬物ピクルスサワー型,Calorie_cal,12
野菜類,ぎょうじゃにんにく葉生,Calorie_cal,34
野菜類,キンサイ茎葉生,Calorie_cal,19
野菜類,キンサイ茎葉ゆで,Calorie_cal,19
野菜類,クレソン茎葉生,Calorie_cal,15
野菜類,くわい塊茎生,Calorie_cal,126
野菜類,くわい塊茎ゆで,Calorie_cal,128
野菜類,ケール葉生,Calorie_cal,28
野菜類,コールラビ球茎生,Calorie_cal,21
野菜類,コールラビ球茎ゆで,Calorie_cal,21
野菜類,こごみ若芽生,Calorie_cal,28
野菜類,ごぼう根生,Calorie_cal,65
野菜類,ごぼう根ゆで,Calorie_cal,58
野菜類,こまつな葉生,Calorie_cal,14
野菜類,こまつな葉ゆで,Calorie_cal,15
野菜類,ザーサイ漬物,Calorie_cal,23
野菜類,さんとうさい葉生,Calorie_cal,14
野菜類,さんとうさい葉ゆで,Calorie_cal,16
野菜類,さんとうさい塩漬,Calorie_cal,20
野菜類,しかくまめ若ざや生,Calorie_cal,20
野菜類,ししとう果実生,Calorie_cal,27
野菜類,ししとう果実油いため,Calorie_cal,55
野菜類,しそ葉生,Calorie_cal,37
野菜類,しそ実生,Calorie_cal,41
野菜類,じゅうろくささげ若ざや生,Calorie_cal,24
野菜類,じゅうろくささげ若ざやゆで,Calorie_cal,30
野菜類,しゅんぎく葉生,Calorie_cal,22
野菜類,しゅんぎく葉ゆで,Calorie_cal,27
野菜類,じゅんさい若葉水煮びん詰,Calorie_cal,5
野菜類,（しょうが類）葉しょうが根茎生,Calorie_cal,11
野菜類,（しょうが類）しょうが根茎生,Calorie_cal,30
野菜類,（しょうが類）しょうが漬物酢漬,Calorie_cal,19
野菜類,（しょうが類）しょうが漬物甘酢漬,Calorie_cal,51
野菜類,しろうり果実生,Calorie_cal,15
野菜類,しろうり漬物塩漬,Calorie_cal,16
野菜類,しろうり漬物奈良漬,Calorie_cal,157
野菜類,ずいき生ずいき生,Calorie_cal,16
野菜類,ずいき生ずいきゆで,Calorie_cal,12
野菜類,ずいき干しずいき乾,Calorie_cal,246
野菜類,ずいき干しずいきゆで,Calorie_cal,13
野菜類,すぐきな葉生,Calorie_cal,26
野菜類,すぐきな根生,Calorie_cal,21
野菜類,すぐきなすぐき漬,Calorie_cal,34
野菜類,ズッキーニ果実生,Calorie_cal,14
野菜類,せり茎葉生,Calorie_cal,17
野菜類,せり茎葉ゆで,Calorie_cal,18
野菜類,セロリ葉柄生,Calorie_cal,15
野菜類,ぜんまい生ぜんまい若芽生,Calorie_cal,29
野菜類,ぜんまい生ぜんまい若芽ゆで,Calorie_cal,21
野菜類,ぜんまい干しぜんまい干し若芽乾,Calorie_cal,293
野菜類,ぜんまい干しぜんまい干し若芽ゆで,Calorie_cal,29
野菜類,そらまめ未熟豆生,Calorie_cal,108
野菜類,そらまめ未熟豆ゆで,Calorie_cal,112
野菜類,タアサイ葉生,Calorie_cal,13
野菜類,タアサイ葉ゆで,Calorie_cal,13
野菜類,（だいこん類）かいわれだいこん芽ばえ生,Calorie_cal,21
野菜類,（だいこん類）葉だいこん葉生,Calorie_cal,18
野菜類,（だいこん類）だいこん葉生,Calorie_cal,25
野菜類,（だいこん類）だいこん葉ゆで,Calorie_cal,25
野菜類,（だいこん類）だいこん根皮つき生,Calorie_cal,18
野菜類,（だいこん類）だいこん根皮つきゆで,Calorie_cal,18
野菜類,（だいこん類）だいこん根皮むき生,Calorie_cal,18
野菜類,（だいこん類）だいこん根皮むきゆで,Calorie_cal,18
野菜類,（だいこん類）切干しだいこん乾,Calorie_cal,301
野菜類,（だいこん類）切干しだいこんゆで,Calorie_cal,19
野菜類,（だいこん類）切干しだいこん油いため,Calorie_cal,88
野菜類,（だいこん類）漬物ぬかみそ漬,Calorie_cal,30
野菜類,（だいこん類）漬物たくあん漬塩押しだいこん漬,Calorie_cal,64
野菜類,（だいこん類）漬物たくあん漬干しだいこん漬,Calorie_cal,27
野菜類,（だいこん類）漬物守口漬,Calorie_cal,187
野菜類,（だいこん類）漬物べったら漬,Calorie_cal,57
野菜類,（だいこん類）漬物みそ漬,Calorie_cal,78
野菜類,（だいこん類）漬物福神漬,Calorie_cal,136
野菜類,（たいさい類）つまみな葉生,Calorie_cal,20
野菜類,（たいさい類）たいさい葉生,Calorie_cal,16
野菜類,（たいさい類）たいさい塩漬,Calorie_cal,20
野菜類,たかな葉生,Calorie_cal,21
野菜類,たかなたかな漬,Calorie_cal,33
野菜類,たけのこ若茎生,Calorie_cal,26
野菜類,たけのこ若茎ゆで,Calorie_cal,30
野菜類,たけのこ水煮缶詰,Calorie_cal,23
野菜類,たけのこめんま塩蔵塩抜き,Calorie_cal,19
野菜類,（たまねぎ類）たまねぎりん茎生,Calorie_cal,37
野菜類,（たまねぎ類）たまねぎりん茎水さらし,Calorie_cal,26
野菜類,（たまねぎ類）たまねぎりん茎ゆで,Calorie_cal,31
野菜類,（たまねぎ類）たまねぎりん茎油いため,Calorie_cal,105
野菜類,（たまねぎ類）赤たまねぎりん茎生,Calorie_cal,38
野菜類,（たまねぎ類）葉たまねぎりん茎及び葉生,Calorie_cal,37
野菜類,たらのめ若芽生,Calorie_cal,27
野菜類,たらのめ若芽ゆで,Calorie_cal,26
野菜類,チコリ若芽生,Calorie_cal,16
野菜類,チンゲンサイ葉生,Calorie_cal,9
野菜類,チンゲンサイ葉ゆで,Calorie_cal,12
野菜類,チンゲンサイ葉油いため,Calorie_cal,39
野菜類,つくし胞子茎生,Calorie_cal,38
野菜類,つくし胞子茎ゆで,Calorie_cal,33
野菜類,つるな茎葉生,Calorie_cal,15
野菜類,つるむらさき茎葉生,Calorie_cal,13
野菜類,つるむらさき茎葉ゆで,Calorie_cal,15
野菜類,つわぶき葉柄生,Calorie_cal,21
野菜類,つわぶき葉柄ゆで,Calorie_cal,16
野菜類,とうがらし葉･果実生,Calorie_cal,35
野菜類,とうがらし葉･果実油いため,Calorie_cal,85
野菜類,とうがらし果実生,Calorie_cal,96
野菜類,とうがらし果実乾,Calorie_cal,345
野菜類,とうがん果実生,Calorie_cal,16
野菜類,とうがん果実ゆで,Calorie_cal,16
野菜類,（とうもろこし類）スイートコーン未熟種子生,Calorie_cal,92
野菜類,（とうもろこし類）スイートコーン未熟種子ゆで,Calorie_cal,99
野菜類,（とうもろこし類）スイートコーン未熟種子電子レンジ調理,Calorie_cal,107
野菜類,（とうもろこし類）スイートコーン未熟種子穂軸つき冷凍,Calorie_cal,97
野菜類,（とうもろこし類）スイートコーン未熟種子カーネル冷凍,Calorie_cal,99
野菜類,（とうもろこし類）スイートコーン缶詰クリームスタイル,Calorie_cal,84
野菜類,（とうもろこし類）スイートコーン缶詰ホールカーネルスタイル,Calorie_cal,82
野菜類,（とうもろこし類）ヤングコーン幼雌穂生,Calorie_cal,29
野菜類,（トマト類）トマト果実生,Calorie_cal,19
野菜類,（トマト類）ミニトマト果実生,Calorie_cal,29
野菜類,（トマト類）缶詰ホール食塩無添加,Calorie_cal,20
野菜類,（トマト類）缶詰トマトジュース食塩添加,Calorie_cal,17
野菜類,（トマト類）缶詰トマトジュース食塩無添加,Calorie_cal,17
野菜類,（トマト類）缶詰ミックスジュース食塩添加,Calorie_cal,17
野菜類,（トマト類）缶詰ミックスジュース食塩無添加,Calorie_cal,17
野菜類,トレビス葉生,Calorie_cal,18
野菜類,とんぶりゆで,Calorie_cal,90
野菜類,ながさきはくさい葉生,Calorie_cal,13
野菜類,ながさきはくさい葉ゆで,Calorie_cal,18
野菜類,（なす類）なす果実生,Calorie_cal,22
野菜類,（なす類）なす果実ゆで,Calorie_cal,19
野菜類,（なす類）なす果実油いため,Calorie_cal,79
野菜類,（なす類）なす果実天ぷら,Calorie_cal,180
野菜類,（なす類）べいなす果実生,Calorie_cal,22
野菜類,（なす類）べいなす果実素揚げ,Calorie_cal,183
野菜類,（なす類）漬物塩漬,Calorie_cal,23
野菜類,（なす類）漬物ぬかみそ漬,Calorie_cal,27
野菜類,（なす類）漬物こうじ漬,Calorie_cal,79
野菜類,（なす類）漬物からし漬,Calorie_cal,118
野菜類,（なす類）漬物しば漬,Calorie_cal,30
野菜類,なずな葉生,Calorie_cal,36
野菜類,（なばな類）和種なばな花らい・茎生,Calorie_cal,33
野菜類,（なばな類）和種なばな花らい・茎ゆで,Calorie_cal,28
野菜類,（なばな類）洋種なばな茎葉生,Calorie_cal,35
野菜類,（なばな類）洋種なばな茎葉ゆで,Calorie_cal,31
野菜類,にがうり果実生,Calorie_cal,17
野菜類,にがうり果実油いため,Calorie_cal,50
野菜類,（にら類）にら葉生,Calorie_cal,21
野菜類,（にら類）にら葉ゆで,Calorie_cal,31
野菜類,（にら類）にら葉油いため,Calorie_cal,74
野菜類,（にら類）花にら花茎・花らい生,Calorie_cal,27
野菜類,（にら類）黄にら葉生,Calorie_cal,18
野菜類,（にんじん類）葉にんじん葉生,Calorie_cal,18
野菜類,（にんじん類）にんじん根皮つき生,Calorie_cal,39
野菜類,（にんじん類）にんじん根皮つきゆで,Calorie_cal,36
野菜類,（にんじん類）にんじん根皮むき生,Calorie_cal,36
野菜類,（にんじん類）にんじん根皮むきゆで,Calorie_cal,36
野菜類,（にんじん類）にんじん根皮むき油いため,Calorie_cal,109
野菜類,（にんじん類）にんじん根皮むき素揚げ,Calorie_cal,89
野菜類,（にんじん類）にんじん根皮生,Calorie_cal,31
野菜類,（にんじん類）にんじん根冷凍,Calorie_cal,35
野菜類,（にんじん類）にんじんグラッセ,Calorie_cal,66
野菜類,（にんじん類）にんじんジュース缶詰,Calorie_cal,28
野菜類,（にんじん類）きんとき根皮つき生,Calorie_cal,44
野菜類,（にんじん類）きんとき根皮つきゆで,Calorie_cal,42
野菜類,（にんじん類）きんとき根皮むき生,Calorie_cal,45
野菜類,（にんじん類）きんとき根皮むきゆで,Calorie_cal,45
野菜類,（にんじん類）ミニキャロット根生,Calorie_cal,32
野菜類,（にんにく類）にんにくりん茎生,Calorie_cal,136
野菜類,（にんにく類）にんにくりん茎油いため,Calorie_cal,199
野菜類,（にんにく類）茎にんにく花茎生,Calorie_cal,45
野菜類,（にんにく類）茎にんにく花茎ゆで,Calorie_cal,44
野菜類,（ねぎ類）根深ねぎ葉軟白生,Calorie_cal,34
野菜類,（ねぎ類）根深ねぎ葉軟白ゆで,Calorie_cal,28
野菜類,（ねぎ類）根深ねぎ葉軟白油いため,Calorie_cal,78
野菜類,（ねぎ類）葉ねぎ葉生,Calorie_cal,30
野菜類,（ねぎ類）葉ねぎ葉油いため,Calorie_cal,81
野菜類,（ねぎ類）こねぎ葉生,Calorie_cal,27
野菜類,のざわな葉生,Calorie_cal,16
野菜類,のざわな漬物塩漬,Calorie_cal,18
野菜類,のざわな漬物調味漬,Calorie_cal,23
野菜類,のびるりん茎葉生,Calorie_cal,65
野菜類,はくさい結球葉生,Calorie_cal,14
野菜類,はくさい結球葉ゆで,Calorie_cal,13
野菜類,はくさい漬物塩漬,Calorie_cal,16
野菜類,はくさい漬物キムチ,Calorie_cal,46
野菜類,パクチョイ葉生,Calorie_cal,15
野菜類,バジル葉生,Calorie_cal,24
野菜類,パセリ葉生,Calorie_cal,43
野菜類,はつかだいこん根生,Calorie_cal,15
野菜類,はやとうり果実白色種生,Calorie_cal,20
野菜類,はやとうり果実緑色種生,Calorie_cal,20
野菜類,はやとうり果実白色種塩漬,Calorie_cal,17
野菜類,ビーツ根生,Calorie_cal,41
野菜類,ビーツ根ゆで,Calorie_cal,44
野菜類,（ピーマン類）青ピーマン果実生,Calorie_cal,22
野菜類,（ピーマン類）青ピーマン果実油いため,Calorie_cal,61
野菜類,（ピーマン類）赤ピーマン果実生,Calorie_cal,30
野菜類,（ピーマン類）赤ピーマン果実油いため,Calorie_cal,69
野菜類,（ピーマン類）黄ピーマン果実生,Calorie_cal,27
野菜類,（ピーマン類）黄ピーマン果実油いため,Calorie_cal,66
野菜類,（ピーマン類）トマピー果実生,Calorie_cal,31
野菜類,ひのな根・茎葉生,Calorie_cal,19
野菜類,ひのな根・茎葉甘酢漬,Calorie_cal,69
野菜類,ひろしまな葉生,Calorie_cal,20
野菜類,ひろしまな塩漬,Calorie_cal,16
野菜類,（ふき類）ふき葉柄生,Calorie_cal,11
野菜類,（ふき類）ふき葉柄ゆで,Calorie_cal,8
野菜類,（ふき類）ふきのとう花序生,Calorie_cal,43
野菜類,（ふき類）ふきのとう花序ゆで,Calorie_cal,32
野菜類,ふじまめ若ざや生,Calorie_cal,33
野菜類,ふだんそう葉生,Calorie_cal,19
野菜類,ふだんそう葉ゆで,Calorie_cal,27
野菜類,ブロッコリー花序生,Calorie_cal,33
野菜類,ブロッコリー花序ゆで,Calorie_cal,27
野菜類,ブロッコリー芽ばえ生,Calorie_cal,19
野菜類,へちま果実生,Calorie_cal,16
